project_id,line_of_business,region,country_code,forecast_cost,estimated_sell_price,change_order_cost,change_order_sell_price,final_cost,final_sell_price,estimated_duration_days,delays_days,final_duration_days,tier,risks_registered,risks_prevented,estimated_margin,final_margin,final_margin_pct,change_order_profit,delay_ratio,risk_mitigation_rate,high_delay_flag,low_margin_flag,risk_management_issue
PRJ-3609,ENERGY,OCEANIA,NZ,1289713.0,1796437.8,136739.22,149758.6,1426452.22,1946196.4,218.0,18,236.0,TIER 3,4,0,506724.80000000005,519744.17999999993,0.26705638752594546,13019.380000000005,0.08256880733944955,0.0,False,False,True
PRJ-3610,SERVICE,SOUTH AMERICA,BR,4592572.0,7525123.92,1218883.83,1376288.63,5811455.83,8901412.55,318.0,10,328.0,TIER 2,2,1,2932551.92,3089956.7200000007,0.34713105393592847,157404.7999999998,0.031446540880503145,0.5,False,False,False
PRJ-3611,INSTALL,AFRICA,EG,1919440.0,2858006.72,217308.95,312162.57,2136748.95,3170169.28,607.0,7,614.0,TIER 3,6,3,938566.7200000002,1033420.3299999996,0.3259826964192902,94853.62,0.011532125205930808,0.5,False,False,False
PRJ-3612,SERVICE,NORTH AMERICA,US,601430.0,1009445.19,83148.3,89014.07,684578.3,1098459.25,772.0,33,805.0,TIER 4,10,5,408015.18999999994,413880.94999999995,0.37678316241590204,5865.770000000004,0.042746113989637305,0.5,False,False,False
PRJ-3613,INSTALL,ASIA,CN,2938329.0,2490997.03,146530.58,167738.39,3084859.58,2658735.41,110.0,21,131.0,TIER 3,9,1,-447331.9700000002,-426124.1699999999,-0.16027325186149302,21207.810000000027,0.19090909090909092,0.1111111111111111,False,True,True
PRJ-3614,INSTALL,EUROPE,FR,3402022.0,3917927.08,69779.75,102376.93,3471801.75,4020304.0,778.0,153,931.0,TIER 3,5,3,515905.0800000001,548502.25,0.13643302844759997,32597.179999999993,0.19665809768637532,0.6,False,False,False
PRJ-3615,ENERGY,OCEANIA,NZ,567072.0,710781.88,18257.58,24260.16,585329.58,735042.05,1182.0,44,1226.0,TIER 4,6,4,143709.88,149712.4700000001,0.20367878273086565,6002.579999999998,0.03722504230118443,0.6666666666666666,False,False,False
PRJ-3616,INSTALL,EUROPE,DE,2847818.0,4357208.98,833521.89,1011200.76,3681339.89,5368409.74,234.0,12,246.0,TIER 3,7,5,1509390.9800000004,1687069.85,0.3142587715370623,177678.87,0.05128205128205128,0.7142857142857143,False,False,False
PRJ-3617,ENERGY,ASIA,JP,4340355.0,6368129.35,189850.9,233754.45,4530205.9,6601883.81,878.0,13,891.0,TIER 3,1,0,2027774.3499999996,2071677.9099999992,0.31380102552880274,43903.55000000002,0.014806378132118452,0.0,False,False,True
PRJ-3618,ENERGY,ASIA,CN,4908721.0,4704013.67,1258616.25,1481217.53,6167337.25,6185231.19,1725.0,202,1927.0,TIER 2,10,1,-204707.33000000007,17893.94000000041,0.002893010697632534,222601.28000000003,0.11710144927536231,0.1,False,True,True
PRJ-3619,INSTALL,OCEANIA,NZ,1184566.0,1386396.24,248581.8,268203.97,1433147.8,1654600.21,525.0,76,601.0,TIER 3,9,4,201830.24,221452.40999999992,0.13384043387737748,19622.169999999984,0.14476190476190476,0.4444444444444444,False,False,True
PRJ-3620,INSTALL,EUROPE,DE,2694778.0,4454748.94,563878.56,764294.4,3258656.56,5219043.34,708.0,106,814.0,TIER 3,8,0,1759970.9400000004,1960386.7799999998,0.37562186253084456,200415.83999999997,0.1497175141242938,0.0,False,False,True
PRJ-3621,ENERGY,NORTH AMERICA,MX,3192038.0,2520215.59,387004.62,404298.28,3579042.62,2924513.87,793.0,125,918.0,TIER 3,2,1,-671822.4100000001,-654528.75,-0.22380770927921773,17293.660000000033,0.15762925598991173,0.5,False,True,False
PRJ-3622,ENERGY,NORTH AMERICA,US,659805.0,550234.13,36203.0,36857.29,696008.0,587091.42,1365.0,259,1624.0,TIER 4,5,5,-109570.87,-108916.57999999996,-0.18551894354034326,654.2900000000009,0.18974358974358974,1.0,False,True,False
PRJ-3623,INSTALL,SOUTH AMERICA,AR,4443298.0,5821386.01,249349.69,347609.52,4692647.69,6168995.53,1335.0,50,1385.0,TIER 3,6,0,1378088.0099999998,1476347.8399999999,0.23931737878889334,98259.83000000002,0.03745318352059925,0.0,False,False,True
PRJ-3624,SERVICE,SOUTH AMERICA,AR,673063.0,1171915.38,13879.89,17654.62,686942.89,1189570.0,119.0,5,124.0,TIER 4,3,1,498852.3799999999,502627.11,0.4225284010188555,3774.7299999999996,0.04201680672268908,0.3333333333333333,False,False,True
PRJ-3625,INSTALL,AFRICA,EG,3630279.0,2403045.33,271248.64,306715.17,3901527.64,2709760.5,983.0,172,1155.0,TIER 3,3,1,-1227233.67,-1191767.1400000001,-0.43980534073029703,35466.52999999997,0.17497456765005087,0.3333333333333333,False,True,True
PRJ-3626,SERVICE,EUROPE,DE,4577331.0,5289572.7,159685.8,212594.93,4737016.8,5502167.63,239.0,25,264.0,TIER 3,10,4,712241.7000000002,765150.8300000001,0.13906352576902498,52909.130000000005,0.10460251046025104,0.4,False,False,True
PRJ-3627,ENERGY,AFRICA,ZA,2790087.0,4161281.36,29189.09,43617.83,2819276.09,4204899.19,1697.0,298,1995.0,TIER 3,3,0,1371194.3599999999,1385623.1000000006,0.32952587859781735,14428.740000000002,0.1756040070713023,0.0,False,False,True
PRJ-3628,ENERGY,AFRICA,EG,4161793.0,3107661.74,903985.18,1258688.98,5065778.18,4366350.72,371.0,56,427.0,TIER 2,7,5,-1054131.2599999998,-699427.46,-0.16018581759735506,354703.79999999993,0.1509433962264151,0.7142857142857143,False,True,False
PRJ-3629,SERVICE,ASIA,CN,4423264.0,4288021.36,1320579.61,1482712.77,5743843.61,5770734.13,1770.0,70,1840.0,TIER 2,5,4,-135242.63999999966,26890.519999999553,0.004659809201779939,162133.15999999992,0.03954802259887006,0.8,False,True,False
PRJ-3630,INSTALL,OCEANIA,NZ,3708426.0,2612014.85,1038177.26,1307412.07,4746603.26,3919426.92,1177.0,206,1383.0,TIER 3,2,0,-1096411.15,-827176.3399999999,-0.21104522596890257,269234.81000000006,0.1750212404418012,0.0,False,True,True
PRJ-3631,INSTALL,ASIA,JP,977868.0,851896.44,173938.61,209144.81,1151806.61,1061041.25,1802.0,107,1909.0,TIER 3,6,1,-125971.56000000006,-90765.3600000001,-0.08554366760010518,35206.20000000001,0.059378468368479466,0.16666666666666666,False,True,True
PRJ-3632,ENERGY,SOUTH AMERICA,AR,2522271.0,1612084.75,329764.87,403107.26,2852035.87,2015192.01,421.0,13,434.0,TIER 3,2,2,-910186.25,-836843.8600000001,-0.4152675555715408,73342.39000000001,0.030878859857482184,1.0,False,True,False
PRJ-3633,SERVICE,ASIA,CN,774805.0,1227753.0,125150.36,168601.34,899955.36,1396354.34,540.0,81,621.0,TIER 4,1,0,452948.0,496398.9800000001,0.3554964279339011,43450.979999999996,0.15,0.0,False,False,True
PRJ-3634,INSTALL,ASIA,CN,4590042.0,3833137.79,818645.8,1095359.85,5408687.8,4928497.64,1239.0,141,1380.0,TIER 2,3,3,-756904.21,-480190.16000000015,-0.09743134623881045,276714.05000000005,0.11380145278450363,1.0,False,True,False
PRJ-3635,ENERGY,AFRICA,EG,859997.0,862286.23,38354.28,45274.73,898351.28,907560.97,1231.0,158,1389.0,TIER 4,6,3,2289.2299999999814,9209.689999999944,0.01014773696140761,6920.450000000004,0.12835093419983754,0.5,False,True,False
PRJ-3636,SERVICE,EUROPE,FR,240963.0,261357.11,40276.38,42130.48,281239.38,303487.59,859.0,8,867.0,TIER 4,8,0,20394.109999999986,22248.21000000002,0.07330846707768189,1854.1000000000058,0.009313154831199068,0.0,False,True,True
PRJ-3637,ENERGY,ASIA,CN,3535924.0,2167073.86,713451.77,880644.13,4249375.77,3047717.99,187.0,3,190.0,TIER 3,7,1,-1368850.1400000001,-1201657.7799999993,-0.39428115853986845,167192.36,0.016042780748663103,0.14285714285714285,False,True,True
PRJ-3638,INSTALL,NORTH AMERICA,US,1985385.0,3198098.32,395679.15,504141.38,2381064.15,3702239.7,1458.0,7,1465.0,TIER 3,6,1,1212713.3199999998,1321175.5500000003,0.3568584578680846,108462.22999999998,0.004801097393689987,0.16666666666666666,False,False,True
PRJ-3639,ENERGY,EUROPE,DE,351212.0,560607.4,103692.73,149077.34,454904.73,709684.75,1712.0,124,1836.0,TIER 4,6,4,209395.40000000002,254780.02000000002,0.3590045016466819,45384.61,0.07242990654205607,0.6666666666666666,False,False,False
PRJ-3640,INSTALL,NORTH AMERICA,US,2138134.0,1645528.53,377151.98,503997.21,2515285.98,2149525.75,546.0,65,611.0,TIER 3,4,2,-492605.47,-365760.23,-0.17015857102432944,126845.23000000004,0.11904761904761904,0.5,False,True,False
PRJ-3641,SERVICE,EUROPE,FR,4739793.0,3601366.6,1270631.1,1793368.41,6010424.1,5394735.01,1810.0,324,2134.0,TIER 2,0,0,-1138426.4,-615689.0899999999,-0.11412777251500253,522737.3099999998,0.17900552486187846,0.0,False,True,True
PRJ-3642,SERVICE,EUROPE,DE,4078029.0,3018695.18,1220620.38,1257424.45,5298649.38,4276119.63,633.0,9,642.0,TIER 2,5,2,-1059333.8199999998,-1022529.75,-0.23912561819511116,36804.070000000065,0.014218009478672985,0.4,False,True,True
PRJ-3643,INSTALL,SOUTH AMERICA,AR,2896497.0,3445143.05,630185.86,885228.09,3526682.86,4330371.14,1271.0,55,1326.0,TIER 3,9,9,548646.0499999998,803688.2799999998,0.18559339465762278,255042.22999999998,0.043273013375295044,1.0,False,False,False
PRJ-3644,INSTALL,SOUTH AMERICA,BR,756643.0,1146084.81,148799.71,154950.57,905442.71,1301035.37,1508.0,135,1643.0,TIER 4,2,0,389441.81000000006,395592.66000000015,0.30405988116987176,6150.860000000015,0.08952254641909814,0.0,False,False,True
PRJ-3645,INSTALL,SOUTH AMERICA,BR,4220307.0,4543353.13,679719.92,728533.63,4900026.92,5271886.76,163.0,6,169.0,TIER 3,8,1,323046.1299999999,371859.83999999985,0.0705363861040141,48813.70999999996,0.03680981595092025,0.125,False,True,True
PRJ-3646,ENERGY,EUROPE,FR,993024.0,642586.71,23633.76,29899.59,1016657.76,672486.3,346.0,12,358.0,TIER 3,7,0,-350437.29000000004,-344171.45999999996,-0.5117895487238922,6265.830000000002,0.03468208092485549,0.0,False,True,True
PRJ-3647,ENERGY,AFRICA,ZA,1162819.0,1892355.88,25513.58,35792.07,1188332.58,1928147.95,302.0,5,307.0,TIER 3,8,7,729536.8799999999,739815.3699999999,0.3836922213360235,10278.489999999998,0.016556291390728478,0.875,False,False,False
PRJ-3648,INSTALL,NORTH AMERICA,US,3239758.0,4672453.28,836445.64,936933.17,4076203.64,5609386.45,1214.0,81,1295.0,TIER 3,5,3,1432695.2800000003,1533182.81,0.27332451127520374,100487.53000000003,0.06672158154859967,0.6,False,False,False
PRJ-3649,ENERGY,NORTH AMERICA,US,82698.0,85500.5,9295.69,11960.92,91993.69,97461.42,1415.0,50,1465.0,TIER 5,1,0,2802.5,5467.729999999996,0.056101480975754264,2665.2299999999996,0.0353356890459364,0.0,False,True,True
PRJ-3650,ENERGY,OCEANIA,AU,4297562.0,5950888.86,223553.21,279740.57,4521115.21,6230629.44,1424.0,184,1608.0,TIER 3,7,4,1653326.8600000003,1709514.2300000004,0.2743726370605664,56187.360000000015,0.12921348314606743,0.5714285714285714,False,False,False
PRJ-3651,ENERGY,SOUTH AMERICA,BR,496453.0,391081.52,90846.48,119671.6,587299.48,510753.12,926.0,7,933.0,TIER 4,9,6,-105371.47999999998,-76546.35999999999,-0.14986958865762776,28825.12000000001,0.00755939524838013,0.6666666666666666,False,True,False
PRJ-3652,ENERGY,EUROPE,DE,4878824.0,7885228.62,1258182.92,1576068.46,6137006.92,9461297.08,37.0,1,38.0,TIER 2,0,0,3006404.62,3324290.16,0.3513567042543389,317885.54000000004,0.02702702702702703,0.0,False,False,True
PRJ-3653,ENERGY,OCEANIA,NZ,1134455.0,785326.43,286831.79,297144.75,1421286.79,1082471.19,1809.0,27,1836.0,TIER 3,8,3,-349128.56999999995,-338815.6000000001,-0.31300195619986904,10312.960000000021,0.014925373134328358,0.375,False,True,True
PRJ-3654,ENERGY,ASIA,JP,159871.0,145378.97,9611.83,10755.24,169482.83,156134.2,59.0,1,60.0,TIER 5,9,2,-14492.029999999999,-13348.629999999976,-0.0854945937533223,1143.4099999999999,0.01694915254237288,0.2222222222222222,False,True,True
PRJ-3655,INSTALL,EUROPE,FR,1834805.0,2025527.39,395097.56,534708.89,2229902.56,2560236.29,86.0,15,101.0,TIER 3,8,3,190722.3899999999,330333.73,0.12902470420025175,139611.33000000002,0.1744186046511628,0.375,False,False,True
PRJ-3656,INSTALL,AFRICA,EG,4750480.0,5831458.48,1420382.29,1988390.11,6170862.29,7819848.59,94.0,4,98.0,TIER 2,2,1,1080978.4800000004,1648986.2999999998,0.21087189617823532,568007.8200000001,0.0425531914893617,0.5,False,False,False
PRJ-3657,SERVICE,AFRICA,EG,4054867.0,3939790.56,714600.94,743848.18,4769467.94,4683638.74,1660.0,3,1663.0,TIER 3,9,2,-115076.43999999994,-85829.20000000019,-0.018325324553105943,29247.240000000107,0.0018072289156626507,0.2222222222222222,False,True,True
PRJ-3658,INSTALL,EUROPE,FR,2500004.0,2552880.3,210723.83,230515.83,2710727.83,2783396.14,1183.0,105,1288.0,TIER 3,4,4,52876.299999999814,72668.31000000006,0.026107785721079593,19792.0,0.08875739644970414,1.0,False,True,False
PRJ-3659,ENERGY,AFRICA,ZA,108186.0,179222.92,32357.09,44654.37,140543.09,223877.29,1730.0,39,1769.0,TIER 5,10,7,71036.92000000001,83334.20000000001,0.37223159169025144,12297.280000000002,0.02254335260115607,0.7,False,False,False
PRJ-3660,INSTALL,NORTH AMERICA,US,3301575.0,3024604.0,611648.17,836191.45,3913223.17,3860795.45,797.0,39,836.0,TIER 3,10,8,-276971.0,-52427.71999999974,-0.013579512481035413,224543.2799999999,0.04893350062735257,0.8,False,True,False
PRJ-3661,ENERGY,EUROPE,DE,2779583.0,3410291.26,496750.0,726813.95,3276333.0,4137105.21,1633.0,316,1949.0,TIER 3,5,1,630708.2599999998,860772.21,0.20806147446271978,230063.94999999995,0.19350887936313532,0.2,False,False,True
PRJ-3662,SERVICE,AFRICA,EG,1166057.0,924468.11,57417.58,66715.93,1223474.58,991184.03,1043.0,30,1073.0,TIER 3,5,3,-241588.89,-232290.55000000005,-0.2343566310284479,9298.349999999991,0.028763183125599234,0.6,False,True,False
PRJ-3663,ENERGY,OCEANIA,AU,4159878.0,7472155.19,133746.35,198089.77,4293624.35,7670244.96,1004.0,182,1186.0,TIER 3,1,0,3312277.1900000004,3376620.6100000003,0.4402233080702028,64343.419999999984,0.18127490039840638,0.0,False,False,True
PRJ-3664,INSTALL,SOUTH AMERICA,BR,1781358.0,2495075.02,184422.88,190950.41,1965780.88,2686025.43,243.0,0,243.0,TIER 3,6,2,713717.02,720244.5500000003,0.2681450971966413,6527.529999999999,0.0,0.3333333333333333,False,False,True
PRJ-3665,INSTALL,OCEANIA,AU,2111486.0,3588798.02,361516.45,458150.56,2473002.45,4046948.58,546.0,101,647.0,TIER 3,9,5,1477312.02,1573946.13,0.38892170208893534,96634.10999999999,0.184981684981685,0.5555555555555556,False,False,False
PRJ-3666,SERVICE,OCEANIA,AU,4757190.0,5072446.27,662813.45,856765.84,5420003.45,5929212.11,306.0,49,355.0,TIER 2,5,2,315256.26999999955,509208.66000000015,0.08588133643274234,193952.39,0.16013071895424835,0.4,False,True,True
PRJ-3667,INSTALL,AFRICA,EG,785389.0,1364463.3,186573.32,207138.68,971962.32,1571601.97,925.0,86,1011.0,TIER 4,6,1,579074.3,599639.65,0.3815467665772906,20565.359999999986,0.09297297297297297,0.16666666666666666,False,False,True
PRJ-3668,SERVICE,NORTH AMERICA,US,1680218.0,2565895.01,194747.67,245344.36,1874965.67,2811239.37,1077.0,182,1259.0,TIER 3,10,4,885677.0099999998,936273.7000000002,0.3330465950325675,50596.68999999997,0.16898792943361188,0.4,False,False,True
PRJ-3669,ENERGY,NORTH AMERICA,MX,2297222.0,1689604.73,66585.77,88823.64,2363807.77,1778428.37,1601.0,172,1773.0,TIER 3,8,6,-607617.27,-585379.3999999999,-0.3291554553867131,22237.869999999995,0.10743285446595878,0.75,False,True,False
PRJ-3670,ENERGY,EUROPE,FR,138319.0,180138.83,8481.5,10127.12,146800.5,190265.94,1788.0,72,1860.0,TIER 5,9,6,41819.82999999999,43465.44,0.2284457218144246,1645.6200000000008,0.040268456375838924,0.6666666666666666,False,False,False
PRJ-3671,SERVICE,OCEANIA,AU,2557409.0,2760343.92,40045.07,58619.86,2597454.07,2818963.78,1183.0,63,1246.0,TIER 3,1,1,202934.91999999993,221509.70999999996,0.07857841649884553,18574.79,0.05325443786982249,1.0,False,True,False
PRJ-3672,ENERGY,EUROPE,FR,84843.0,83926.45,19900.31,22982.46,104743.31,106908.91,556.0,12,568.0,TIER 5,9,0,-916.5500000000029,2165.600000000006,0.02025649686260954,3082.149999999998,0.02158273381294964,0.0,False,True,True
PRJ-3673,ENERGY,AFRICA,ZA,677580.0,571630.06,151483.96,162170.64,829063.96,733800.69,354.0,57,411.0,TIER 4,3,1,-105949.93999999994,-95263.27000000002,-0.12982172311666812,10686.680000000022,0.16101694915254236,0.3333333333333333,False,True,True
PRJ-3674,ENERGY,NORTH AMERICA,MX,4648755.0,8302448.57,1171423.1,1232009.49,5820178.1,9534458.05,496.0,74,570.0,TIER 2,5,3,3653693.5700000003,3714279.950000001,0.38956382528737443,60586.3899999999,0.14919354838709678,0.6,False,False,False
PRJ-3675,ENERGY,NORTH AMERICA,US,2681620.0,2177460.56,224273.97,304832.08,2905893.97,2482292.64,1808.0,66,1874.0,TIER 3,4,1,-504159.43999999994,-423601.3300000001,-0.1706492309464367,80558.11000000002,0.03650442477876106,0.25,False,True,True
PRJ-3676,ENERGY,NORTH AMERICA,MX,1960936.0,2180947.27,191772.44,218597.61,2152708.44,2399544.89,25.0,1,26.0,TIER 3,10,1,220011.27000000002,246836.4500000002,0.10286802761168605,26825.169999999984,0.04,0.1,False,False,True
PRJ-3677,INSTALL,ASIA,JP,4655200.0,6484479.68,894081.99,1101912.13,5549281.99,7586391.81,568.0,0,568.0,TIER 2,4,4,1829279.6799999997,2037109.8199999994,0.2685215674353629,207830.1399999999,0.0,1.0,False,False,False
PRJ-3678,SERVICE,NORTH AMERICA,US,4833670.0,6438377.27,594439.74,873908.67,5428109.74,7312285.94,906.0,49,955.0,TIER 2,1,0,1604707.2699999996,1884176.2000000002,0.25767266426126656,279468.93000000005,0.05408388520971302,0.0,False,False,True
PRJ-3679,SERVICE,OCEANIA,NZ,2771311.0,2066556.49,618496.61,713335.11,3389807.61,2779891.59,1706.0,162,1868.0,TIER 3,7,1,-704754.51,-609916.02,-0.21940280771884346,94838.5,0.09495896834701055,0.14285714285714285,False,True,True
PRJ-3680,INSTALL,NORTH AMERICA,US,896425.0,1319955.19,75353.42,107524.88,971778.42,1427480.07,1127.0,23,1150.0,TIER 4,8,6,423530.18999999994,455701.65,0.31923503492416533,32171.460000000006,0.02040816326530612,0.75,False,False,False
PRJ-3681,SERVICE,SOUTH AMERICA,AR,2948705.0,2742504.85,504146.97,734836.23,3452851.97,3477341.07,1670.0,247,1917.0,TIER 3,5,2,-206200.1499999999,24489.099999999627,0.007042478579761412,230689.26,0.14790419161676646,0.4,False,True,True
PRJ-3682,ENERGY,AFRICA,EG,2621457.0,2365362.95,312394.13,323214.93,2933851.13,2688577.88,1224.0,219,1443.0,TIER 3,5,3,-256094.0499999998,-245273.25,-0.09122787620345965,10820.799999999988,0.17892156862745098,0.6,False,True,False
PRJ-3683,INSTALL,ASIA,JP,1218858.0,1939707.44,216591.91,303206.7,1435449.91,2242914.14,384.0,46,430.0,TIER 3,8,1,720849.44,807464.2300000002,0.3600067499685923,86614.79000000001,0.11979166666666667,0.125,False,False,True
PRJ-3684,INSTALL,ASIA,JP,1247020.0,852306.33,170134.69,191803.99,1417154.69,1044110.32,43.0,2,45.0,TIER 3,8,8,-394713.67000000004,-373044.37,-0.3572844390619566,21669.29999999999,0.046511627906976744,1.0,False,True,False
PRJ-3685,ENERGY,ASIA,JP,2632680.0,4619474.08,537431.73,697383.33,3170111.73,5316857.4,771.0,142,913.0,TIER 3,1,0,1986794.08,2146745.6700000004,0.4037621302388137,159951.59999999998,0.18417639429312582,0.0,False,False,True
PRJ-3686,INSTALL,OCEANIA,AU,3342550.0,2603818.7,474409.1,565332.85,3816959.1,3169151.55,180.0,21,201.0,TIER 3,6,0,-738731.2999999998,-647807.5500000003,-0.20441040441881056,90923.75,0.11666666666666667,0.0,False,True,True
PRJ-3687,INSTALL,NORTH AMERICA,US,4810637.0,3851028.04,711110.76,1047278.49,5521747.76,4898306.53,1424.0,13,1437.0,TIER 2,9,1,-959608.96,-623441.2299999995,-0.12727689175466925,336167.73,0.009129213483146067,0.1111111111111111,False,True,True
PRJ-3688,ENERGY,ASIA,CN,1199091.0,1272721.52,187867.83,262422.98,1386958.83,1535144.5,801.0,101,902.0,TIER 3,2,2,73630.52000000002,148185.66999999993,0.09652880885154455,74555.15,0.12609238451935081,1.0,False,True,False
PRJ-3689,SERVICE,AFRICA,ZA,3365101.0,2856675.41,226842.01,274788.64,3591943.01,3131464.05,46.0,8,54.0,TIER 3,0,0,-508425.58999999985,-460478.95999999996,-0.14704909673160704,47946.630000000005,0.17391304347826086,0.0,False,True,True
PRJ-3690,ENERGY,SOUTH AMERICA,BR,2928137.0,2153208.72,831277.37,905458.17,3759414.37,3058666.89,1077.0,196,1273.0,TIER 3,7,7,-774928.2799999998,-700747.48,-0.2291022544138502,74180.80000000005,0.18198700092850512,1.0,False,True,False
PRJ-3691,ENERGY,SOUTH AMERICA,AR,637325.0,1049922.79,148256.7,181595.31,785581.7,1231518.1,1315.0,244,1559.0,TIER 4,2,0,412597.79000000004,445936.40000000014,0.362103001165797,33338.609999999986,0.18555133079847907,0.0,False,False,True
PRJ-3692,ENERGY,SOUTH AMERICA,AR,503824.0,571519.94,92173.07,103080.68,595997.07,674600.63,269.0,32,301.0,TIER 4,4,2,67695.93999999994,78603.56000000006,0.11651865786131871,10907.609999999986,0.11895910780669144,0.5,False,False,False
PRJ-3693,INSTALL,AFRICA,EG,117075.0,179535.64,10827.74,11160.79,127902.74,190696.43,1404.0,14,1418.0,TIER 5,4,3,62460.640000000014,62793.68999999999,0.32928613293914305,333.0500000000011,0.009971509971509971,0.75,False,False,False
PRJ-3694,INSTALL,ASIA,JP,3198776.0,3334964.14,460221.76,665724.25,3658997.76,4000688.4,849.0,0,849.0,TIER 3,9,6,136188.14000000013,341690.64000000013,0.08540796128986206,205502.49,0.0,0.6666666666666666,False,True,False
PRJ-3695,SERVICE,AFRICA,EG,1869645.0,2912204.93,477059.84,546648.64,2346704.84,3458853.57,835.0,51,886.0,TIER 3,8,2,1042559.9300000002,1112148.73,0.32153680619674224,69588.79999999999,0.06107784431137724,0.25,False,False,True
PRJ-3696,SERVICE,NORTH AMERICA,US,3390855.0,4631717.45,951708.0,1208683.51,4342563.0,5840400.96,563.0,69,632.0,TIER 3,10,0,1240862.4500000002,1497837.96,0.25646149472586893,256975.51,0.12255772646536411,0.0,False,False,True
PRJ-3697,ENERGY,NORTH AMERICA,US,3114306.0,4601744.48,772610.12,1047133.01,3886916.12,5648877.49,1621.0,292,1913.0,TIER 3,10,4,1487438.4800000004,1761961.37,0.3119135391268682,274522.89,0.18013571869216533,0.4,False,False,True
PRJ-3698,SERVICE,ASIA,CN,4074445.0,4026732.09,83484.08,93467.79,4157929.08,4120199.88,1172.0,50,1222.0,TIER 3,9,1,-47712.91000000015,-37729.200000000186,-0.009157128561442554,9983.709999999992,0.042662116040955635,0.1111111111111111,False,True,True
PRJ-3699,ENERGY,EUROPE,DE,2224159.0,3123161.44,266813.36,269604.78,2490972.36,3392766.21,173.0,23,196.0,TIER 3,10,0,899002.44,901793.8500000001,0.2657989953277683,2791.420000000042,0.1329479768786127,0.0,False,False,True
PRJ-3700,ENERGY,SOUTH AMERICA,BR,2765810.0,2724991.19,400887.86,427844.98,3166697.86,3152836.17,1076.0,89,1165.0,TIER 3,8,6,-40818.810000000056,-13861.689999999944,-0.004396577954762535,26957.119999999995,0.08271375464684015,0.75,False,True,False
PRJ-3701,ENERGY,EUROPE,DE,2782330.0,1873414.12,350332.26,522234.72,3132662.26,2395648.83,773.0,145,918.0,TIER 3,6,6,-908915.8799999999,-737013.4299999997,-0.307646688767819,171902.45999999996,0.18758085381630013,1.0,False,True,False
PRJ-3702,ENERGY,NORTH AMERICA,US,3613409.0,5911801.89,113353.12,141211.87,3726762.12,6053013.76,1031.0,53,1084.0,TIER 3,3,3,2298392.8899999997,2326251.6399999997,0.3843129608216849,27858.75,0.05140640155189137,1.0,False,False,False
PRJ-3703,INSTALL,NORTH AMERICA,US,1866611.0,1479344.63,314139.54,354715.75,2180750.54,1834060.37,1007.0,160,1167.0,TIER 3,6,2,-387266.3700000001,-346690.1699999999,-0.18902876681207603,40576.21000000002,0.15888778550148958,0.3333333333333333,False,True,True
PRJ-3704,SERVICE,SOUTH AMERICA,AR,3018003.0,4645747.09,710759.41,970393.3,3728762.41,5616140.38,417.0,79,496.0,TIER 3,3,3,1627744.0899999999,1887377.9699999997,0.33606317547212017,259633.89,0.18944844124700239,1.0,False,False,False
PRJ-3705,SERVICE,OCEANIA,NZ,2517695.0,4245369.18,565478.33,844353.45,3083173.33,5089722.63,244.0,33,277.0,TIER 3,7,0,1727674.1799999997,2006549.2999999998,0.3942354909819516,278875.12,0.13524590163934427,0.0,False,False,True
PRJ-3706,INSTALL,AFRICA,ZA,2745791.0,1698588.98,540085.7,625041.23,3285876.7,2323630.21,1658.0,161,1819.0,TIER 3,9,6,-1047202.02,-962246.4900000002,-0.4141134358896118,84955.53000000003,0.0971049457177322,0.6666666666666666,False,True,False
PRJ-3707,INSTALL,OCEANIA,NZ,4272259.0,6290606.95,677005.52,733898.09,4949264.52,7024505.04,26.0,0,26.0,TIER 3,8,5,2018347.9500000002,2075240.5200000005,0.2954287182061728,56892.56999999995,0.0,0.625,False,False,False
PRJ-3708,ENERGY,NORTH AMERICA,US,4913167.0,7660245.17,147307.45,176852.87,5060474.45,7837098.03,1031.0,122,1153.0,TIER 2,7,6,2747078.17,2776623.58,0.35429231194649224,29545.419999999984,0.11833171677982542,0.8571428571428571,False,False,False
PRJ-3709,SERVICE,OCEANIA,NZ,1041182.0,1225603.98,43410.69,50194.57,1084592.69,1275798.55,1623.0,283,1906.0,TIER 3,10,2,184421.97999999998,191205.8600000001,0.14987151380600025,6783.879999999997,0.17436845348120764,0.2,False,False,True
PRJ-3710,ENERGY,SOUTH AMERICA,BR,1857926.0,1391291.63,540925.27,790883.18,2398851.27,2182174.82,1354.0,91,1445.0,TIER 3,1,0,-466634.3700000001,-216676.4500000002,-0.09929380910004278,249957.91000000003,0.0672082717872969,0.0,False,True,True
PRJ-3711,ENERGY,OCEANIA,NZ,2805115.0,2043443.21,258292.09,271385.58,3063407.09,2314828.78,1313.0,34,1347.0,TIER 3,6,5,-761671.79,-748578.31,-0.32338387895799364,13093.49000000002,0.025894897182025894,0.8333333333333334,False,True,False
PRJ-3712,SERVICE,NORTH AMERICA,US,2896811.0,4404462.6,787886.64,1118102.31,3684697.64,5522564.92,398.0,59,457.0,TIER 3,5,4,1507651.5999999996,1837867.2799999998,0.3327923359206069,330215.67000000004,0.14824120603015076,0.8,False,False,False
